label,timestamp,duration,pkg,dram,socket
k_nearest2,1642423691.8001032,13894.658,285339.0,10559.0,0
k_nearest2,1642423691.8149655,14543.353,272643.0,10926.0,0
k_nearest2,1642423691.830465,13781.577,259582.0,9400.0,0
k_nearest2,1642423691.845377,14152.236,333984.0,12085.0,0
k_nearest2,1642423691.8605258,13950.475,283508.0,10437.0,0
k_nearest2,1642423691.8754494,13778.205,251404.0,9583.0,0
k_nearest2,1642423691.890169,13715.276,270019.0,10132.0,0
k_nearest2,1642423691.9048302,13663.274,269164.0,9949.0,0
k_nearest2,1642423691.9194427,13940.396,270690.0,9948.0,0
k_nearest2,1642423691.9345238,13558.91,250183.0,9277.0,0
k_nearest2,1642423691.9490662,13829.696,268737.0,10009.0,0
k_nearest2,1642423691.9638493,13802.802,266723.0,10071.0,0
k_nearest2,1642423691.9786024,13668.482,252563.0,9338.0,0
k_nearest2,1642423691.9932296,13602.436,268676.0,10071.0,0
k_nearest2,1642423692.0077863,13831.048,268737.0,10132.0,0
k_nearest2,1642423692.0225644,13599.535,253295.0,9339.0,0
k_nearest2,1642423692.0371594,13901.781,278625.0,10437.0,0
k_nearest2,1642423692.0520191,13931.685,295715.0,11414.0,0
k_nearest2,1642423692.066898,13719.82,268248.0,10193.0,0
k_nearest2,1642423692.0815766,13712.84,250976.0,10009.0,0
k_nearest2,1642423692.0962412,14404.178,375793.0,11658.0,0
k_nearest2,1642423692.1116638,14463.292,296570.0,11413.0,0
k_nearest2,1642423692.1271048,13838.908,268249.0,10315.0,0
k_nearest2,1642423692.1419113,13801.376,269103.0,10254.0,0
k_nearest2,1642423692.1567063,13928.691,267029.0,10254.0,0
k_nearest2,1642423692.1715837,14037.771,270385.0,10192.0,0
k_nearest2,1642423692.1866126,13751.829,249145.0,10132.0,0
k_nearest2,1642423692.2013938,13373.989,268982.0,9277.0,0
k_nearest2,1642423692.2157223,13730.1,271789.0,10010.0,0
k_nearest2,1642423692.2303941,13668.751,251281.0,9338.0,0
k_nearest2,1642423692.2450633,13945.37,302245.0,11780.0,0
k_nearest2,1642423692.2599735,14614.801,271239.0,11047.0,0
k_nearest2,1642423692.275547,13781.85,249205.0,9521.0,0
k_nearest2,1642423692.2902768,13778.183,268065.0,10131.0,0
k_nearest2,1642423692.3050096,13544.046,272399.0,10071.0,0
k_nearest2,1642423692.3194935,13457.134,251464.0,9216.0,0
k_nearest2,1642423692.3340569,14274.977,272339.0,10986.0,0
k_nearest2,1642423692.3493266,13805.371,270690.0,10254.0,0
k_nearest2,1642423692.3641057,13798.928,279113.0,10621.0,0
k_nearest2,1642423692.3788807,13600.001,283691.0,10071.0,0
k_nearest2,1642423692.3934522,13590.695,263915.0,9278.0,0
k_nearest2,1642423692.408001,13647.277,285644.0,10132.0,0
k_nearest2,1642423692.422616,14000.018,281432.0,10193.0,0
k_nearest2,1642423692.4377053,13853.823,287902.0,10621.0,0
k_nearest2,1642423692.4526007,14418.669,307006.0,11414.0,0
k_nearest2,1642423692.4680789,13368.394,278686.0,10071.0,0
k_nearest2,1642423692.48239,14190.479,270995.0,10010.0,0
k_nearest2,1642423692.497544,13857.032,268615.0,9948.0,0
k_nearest2,1642423692.512354,15100.588,255858.0,11414.0,0
