label,timestamp,duration,pkg,dram,socket
logistical_regression2,1642425596.3960304,43087.279,1192624.0,32715.0,0
logistical_regression2,1642425596.4401436,36418.227,1063047.0,25818.0,0
logistical_regression2,1642425596.4776402,36596.873,1033689.0,32471.0,0
logistical_regression2,1642425596.515968,46254.871,1198056.0,39062.0,0
logistical_regression2,1642425596.5634434,44713.671,1086912.0,38330.0,0
logistical_regression2,1642425596.6095514,37325.108,1034543.0,30395.0,0
logistical_regression2,1642425596.6480198,39917.771,1066159.0,33325.0,0
logistical_regression2,1642425596.6892035,41370.722,1121335.0,30639.0,0
logistical_regression2,1642425596.7318144,49997.131,1422726.0,36987.0,0
logistical_regression2,1642425596.7832901,48638.425,1321957.0,39917.0,0
logistical_regression2,1642425596.8332617,58360.048,1613216.0,64208.0,0
logistical_regression2,1642425596.892794,48349.472,1302487.0,38453.0,0
logistical_regression2,1642425596.9423628,45315.838,1208188.0,37231.0,0
logistical_regression2,1642425596.9889052,46656.823,1206723.0,42908.0,0
logistical_regression2,1642425597.036801,38794.241,1079526.0,30091.0,0
logistical_regression2,1642425597.0768645,43409.701,1171750.0,35095.0,0
logistical_regression2,1642425597.1215637,44984.556,1225705.0,34485.0,0
logistical_regression2,1642425597.1677206,51504.183,1443905.0,39795.0,0
logistical_regression2,1642425597.2206113,46055.091,1292416.0,37536.0,0
logistical_regression2,1642425597.267868,52748.565,1410885.0,48157.0,0
logistical_regression2,1642425597.3220062,48592.578,1301144.0,43152.0,0
logistical_regression2,1642425597.3717816,41544.701,1140378.0,34180.0,0
logistical_regression2,1642425597.4144902,39188.016,1083371.0,29663.0,0
logistical_regression2,1642425597.4548242,46957.458,1332516.0,36621.0,0
logistical_regression2,1642425597.5029743,41800.895,1142148.0,32471.0,0
logistical_regression2,1642425597.5460489,46411.138,1229062.0,39978.0,0
logistical_regression2,1642425597.5939,45899.322,1325253.0,33996.0,0
logistical_regression2,1642425597.6410358,38471.709,1053098.0,29113.0,0
logistical_regression2,1642425597.6806788,50014.076,1368344.0,39673.0,0
logistical_regression2,1642425597.7322104,41659.919,1179013.0,31799.0,0
logistical_regression2,1642425597.7750375,42696.892,1144955.0,33874.0,0
logistical_regression2,1642425597.818926,45321.837,1213742.0,36744.0,0
logistical_regression2,1642425597.8654683,38918.699,1081419.0,28809.0,0
logistical_regression2,1642425597.9055524,39677.638,1097470.0,31189.0,0
logistical_regression2,1642425597.9463718,43228.182,1190793.0,33570.0,0
logistical_regression2,1642425597.990794,40695.198,1057614.0,35278.0,0
logistical_regression2,1642425598.0330224,46263.697,1246029.0,35339.0,0
logistical_regression2,1642425598.080646,41699.098,1158689.0,31128.0,0
logistical_regression2,1642425598.123527,40879.999,1052549.0,33753.0,0
logistical_regression2,1642425598.165651,39470.897,1113706.0,30151.0,0
logistical_regression2,1642425598.2062578,47085.884,1256284.0,35400.0,0
logistical_regression2,1642425598.2546403,43142.403,1175412.0,35583.0,0
logistical_regression2,1642425598.2989662,40662.993,1115232.0,30212.0,0
logistical_regression2,1642425598.3408213,38830.725,1010923.0,28930.0,0
logistical_regression2,1642425598.3807895,45764.202,1273007.0,37170.0,0
logistical_regression2,1642425598.427569,40414.163,1153013.0,34118.0,0
logistical_regression2,1642425598.4692402,41624.35,1166806.0,31250.0,0
logistical_regression2,1642425598.5120287,42254.269,1135617.0,33020.0,0
logistical_regression2,1642425598.5555267,40992.932,1053464.0,32531.0,0
