label,timestamp,duration,pkg,dram,socket
Gradient_boosting2,1642424167.6619198,239866.918,10377049.0,182617.0,0
Gradient_boosting2,1642424167.9029827,238819.938,9649389.0,181029.0,0
Gradient_boosting2,1642424168.1430612,242430.375,10237522.0,212585.0,0
Gradient_boosting2,1642424168.3865466,236564.51,9719214.0,176330.0,0
Gradient_boosting2,1642424168.6241064,239234.767,9898412.0,187316.0,0
Gradient_boosting2,1642424168.864457,239856.092,7961101.0,175842.0,0
Gradient_boosting2,1642424169.1054592,235641.859,6539840.0,168396.0,0
Gradient_boosting2,1642424169.3421817,236467.738,9109474.0,175476.0,0
Gradient_boosting2,1642424169.5797873,237951.115,9458471.0,180236.0,0
Gradient_boosting2,1642424169.8188324,242062.406,8598428.0,177002.0,0
Gradient_boosting2,1642424170.0619552,233329.5,6477522.0,166015.0,0
Gradient_boosting2,1642424170.2964423,237195.078,6634688.0,168029.0,0
Gradient_boosting2,1642424170.5347636,239603.47,8973182.0,181030.0,0
Gradient_boosting2,1642424170.7755191,241649.187,9347083.0,183044.0,0
Gradient_boosting2,1642424171.0183175,240338.655,8193339.0,179565.0,0
Gradient_boosting2,1642424171.2598007,234597.456,6482101.0,166259.0,0
Gradient_boosting2,1642424171.4955246,236482.253,6591353.0,168151.0,0
Gradient_boosting2,1642424171.7331555,238562.319,8994423.0,175903.0,0
Gradient_boosting2,1642424171.9728544,247338.635,9175025.0,188720.0,0
Gradient_boosting2,1642424172.2214117,241199.602,7653728.0,175170.0,0
Gradient_boosting2,1642424172.4637394,249972.855,8556313.0,235351.0,0
Gradient_boosting2,1642424172.7147853,234473.859,6543318.0,170593.0,0
Gradient_boosting2,1642424172.9503925,240922.355,9146400.0,179810.0,0
Gradient_boosting2,1642424173.1924996,248340.672,8896523.0,188476.0,0
Gradient_boosting2,1642424173.441939,238836.515,7728312.0,174926.0,0
Gradient_boosting2,1642424173.6818948,236574.555,6508894.0,167541.0,0
Gradient_boosting2,1642424173.9194984,246478.77,8509073.0,225402.0,0
Gradient_boosting2,1642424174.167111,247163.469,10837435.0,225890.0,0
Gradient_boosting2,1642424174.4154193,242331.329,9300086.0,185974.0,0
Gradient_boosting2,1642424174.6587973,236897.597,7892009.0,172058.0,0
Gradient_boosting2,1642424174.8967683,237056.418,6507308.0,168152.0,0
Gradient_boosting2,1642424175.1349213,234400.255,6484847.0,166687.0,0
Gradient_boosting2,1642424175.3704474,236039.771,9091957.0,175109.0,0
Gradient_boosting2,1642424175.6075673,238510.36,9403907.0,179626.0,0
Gradient_boosting2,1642424175.8471549,238632.183,8562417.0,185424.0,0
Gradient_boosting2,1642424176.0868785,234204.84,6603743.0,171875.0,0
Gradient_boosting2,1642424176.3221564,233065.239,6390364.0,164734.0,0
Gradient_boosting2,1642424176.5563104,233679.871,8846535.0,172302.0,0
Gradient_boosting2,1642424176.7909787,234715.364,9661962.0,177002.0,0
Gradient_boosting2,1642424177.0268052,237363.197,9553931.0,179077.0,0
Gradient_boosting2,1642424177.2652159,237277.769,9676367.0,180420.0,0
Gradient_boosting2,1642424177.5034857,236435.778,8224710.0,175049.0,0
Gradient_boosting2,1642424177.7411275,238231.66,8826272.0,175049.0,0
Gradient_boosting2,1642424177.9806106,238050.906,9838292.0,181091.0,0
Gradient_boosting2,1642424178.2196908,235589.965,8573159.0,173766.0,0
Gradient_boosting2,1642424178.456439,234627.062,6747420.0,175720.0,0
Gradient_boosting2,1642424178.6921976,234008.805,6570296.0,165649.0,0
Gradient_boosting2,1642424178.9273744,233895.925,8843911.0,173462.0,0
Gradient_boosting2,1642424179.1624315,237958.701,9741003.0,179504.0,0
