label,timestamp,duration,pkg,dram,socket
Gradient_boosting2,1642424139.494479,241137.234,9923192.0,191405.0,0
Gradient_boosting2,1642424139.7366028,237840.099,9791662.0,179931.0,0
Gradient_boosting2,1642424139.9754329,236630.568,9743749.0,176880.0,0
Gradient_boosting2,1642424140.2133107,235334.625,8536110.0,171082.0,0
Gradient_boosting2,1642424140.4499567,236623.572,9722143.0,181152.0,0
Gradient_boosting2,1642424140.6877644,233542.46,9585241.0,171631.0,0
Gradient_boosting2,1642424140.922452,233946.009,9541358.0,174072.0,0
Gradient_boosting2,1642424141.1574447,235620.987,9730444.0,174804.0,0
Gradient_boosting2,1642424141.3942888,236726.553,9446814.0,176819.0,0
Gradient_boosting2,1642424141.6321583,235570.665,9685767.0,174194.0,0
Gradient_boosting2,1642424141.8688245,238374.911,9493444.0,177551.0,0
Gradient_boosting2,1642424142.1084075,234822.115,8074381.0,168884.0,0
Gradient_boosting2,1642424142.3443756,235306.755,7322491.0,172668.0,0
Gradient_boosting2,1642424142.5807054,236936.556,9543311.0,177429.0,0
Gradient_boosting2,1642424142.8186228,235003.571,9600989.0,173584.0,0
Gradient_boosting2,1642424143.0546222,236872.537,9622351.0,176391.0,0
Gradient_boosting2,1642424143.2924888,239250.97,9894628.0,178649.0,0
Gradient_boosting2,1642424143.5329657,246041.232,9873449.0,211303.0,0
Gradient_boosting2,1642424143.7801282,242601.906,10012548.0,242858.0,0
Gradient_boosting2,1642424144.023906,242062.653,10437046.0,257385.0,0
Gradient_boosting2,1642424144.267089,241694.71,8984474.0,228515.0,0
Gradient_boosting2,1642424144.5098999,240488.133,8569008.0,233398.0,0
Gradient_boosting2,1642424144.7515225,256433.201,11564667.0,316894.0,0
Gradient_boosting2,1642424145.0092778,250284.953,10719821.0,329772.0,0
Gradient_boosting2,1642424145.2607222,247458.116,8410990.0,301879.0,0
Gradient_boosting2,1642424145.509472,246742.264,8101298.0,273619.0,0
Gradient_boosting2,1642424145.757318,236037.561,9675451.0,177245.0,0
Gradient_boosting2,1642424145.994474,239747.624,9972264.0,201293.0,0
Gradient_boosting2,1642424146.2353818,236098.761,7699809.0,169189.0,0
Gradient_boosting2,1642424146.472674,236229.758,6573957.0,165710.0,0
Gradient_boosting2,1642424146.7100036,238782.707,9318519.0,202270.0,0
Gradient_boosting2,1642424146.9499025,241112.188,9886938.0,217345.0,0
Gradient_boosting2,1642424147.192187,238334.092,8570840.0,182434.0,0
Gradient_boosting2,1642424147.4316535,237942.094,6759260.0,185303.0,0
Gradient_boosting2,1642424147.6707501,235696.239,6774946.0,185424.0,0
Gradient_boosting2,1642424147.907617,234102.632,8980385.0,173400.0,0
Gradient_boosting2,1642424148.1427052,236076.06,9514746.0,174926.0,0
Gradient_boosting2,1642424148.3799117,239081.736,8635537.0,190856.0,0
Gradient_boosting2,1642424148.6201086,232538.071,6325362.0,166137.0,0
Gradient_boosting2,1642424148.8536785,233425.691,6360152.0,164978.0,0
Gradient_boosting2,1642424149.0882368,234460.715,8473916.0,171569.0,0
Gradient_boosting2,1642424149.3238478,235158.989,9789343.0,178467.0,0
Gradient_boosting2,1642424149.5601625,241357.64,9989476.0,190430.0,0
Gradient_boosting2,1642424149.8026714,243347.129,9389441.0,186096.0,0
Gradient_boosting2,1642424150.047258,239170.968,8020488.0,177246.0,0
Gradient_boosting2,1642424150.2875466,239835.802,9186806.0,180908.0,0
Gradient_boosting2,1642424150.5286114,236130.84,9565527.0,178710.0,0
Gradient_boosting2,1642424150.7657316,237379.044,8343912.0,174560.0,0
Gradient_boosting2,1642424151.0042675,232822.873,6499007.0,164428.0,0
