label,timestamp,duration,pkg,dram,socket
k_nearest2,1642425618.5959663,15203.289,710020.0,13306.0,0
k_nearest2,1642425618.6122053,15083.539,730894.0,12023.0,0
k_nearest2,1642425618.6283083,14720.53,735166.0,11780.0,0
k_nearest2,1642425618.6440468,15042.283,712828.0,11597.0,0
k_nearest2,1642425618.6601262,15040.126,697081.0,11841.0,0
k_nearest2,1642425618.6762311,15058.402,656920.0,11474.0,0
k_nearest2,1642425618.6923618,15234.061,667051.0,13000.0,0
k_nearest2,1642425618.7085907,15146.075,735777.0,15686.0,0
k_nearest2,1642425618.7248619,15170.675,701781.0,12695.0,0
k_nearest2,1642425618.7412403,15201.554,653562.0,11902.0,0
k_nearest2,1642425618.7575655,15169.439,690001.0,12512.0,0
k_nearest2,1642425618.7737784,15233.218,650084.0,12268.0,0
k_nearest2,1642425618.7901022,15301.558,674803.0,12085.0,0
k_nearest2,1642425618.806479,15716.61,657714.0,12695.0,0
k_nearest2,1642425618.823284,14979.333,660216.0,13184.0,0
k_nearest2,1642425618.8392577,15254.865,726195.0,14221.0,0
k_nearest2,1642425618.8556833,14976.451,721922.0,14222.0,0
k_nearest2,1642425618.871927,15081.522,721006.0,11841.0,0
k_nearest2,1642425618.8881178,15217.134,641600.0,11597.0,0
k_nearest2,1642425618.904469,15265.347,668151.0,12268.0,0
k_nearest2,1642425618.9208794,14972.426,639220.0,11780.0,0
k_nearest2,1642425618.936989,15420.009,616576.0,11658.0,0
k_nearest2,1642425618.9535704,15047.419,683347.0,13245.0,0
k_nearest2,1642425618.9696329,15217.068,771788.0,15442.0,0
k_nearest2,1642425618.985926,14842.418,719725.0,12573.0,0
k_nearest2,1642425619.0017657,15217.811,721678.0,13244.0,0
k_nearest2,1642425619.018007,15348.963,626525.0,12085.0,0
k_nearest2,1642425619.0346165,15182.646,648985.0,12268.0,0
k_nearest2,1642425619.051041,15188.815,631163.0,12024.0,0
k_nearest2,1642425619.067384,15597.278,625487.0,12268.0,0
k_nearest2,1642425619.0841386,15999.305,643187.0,14099.0,0
k_nearest2,1642425619.101185,15762.051,623167.0,15015.0,0
k_nearest2,1642425619.118065,15344.043,630125.0,12451.0,0
k_nearest2,1642425619.1345649,15611.328,629759.0,12635.0,0
k_nearest2,1642425619.1513524,15583.736,632383.0,12756.0,0
k_nearest2,1642425619.1680493,15423.913,614501.0,11719.0,0
k_nearest2,1642425619.184618,15564.312,623046.0,12512.0,0
k_nearest2,1642425619.2013352,15797.242,631163.0,12390.0,0
k_nearest2,1642425619.2182114,15531.293,625243.0,13855.0,0
k_nearest2,1642425619.234775,15742.602,588194.0,14160.0,0
k_nearest2,1642425619.2515523,15927.165,628477.0,14771.0,0
k_nearest2,1642425619.2685115,15696.954,630979.0,15320.0,0
k_nearest2,1642425619.2852592,15749.182,656249.0,13000.0,0
k_nearest2,1642425619.3022604,15371.523,616209.0,12878.0,0
k_nearest2,1642425619.3188336,15246.471,648130.0,11840.0,0
k_nearest2,1642425619.3351357,15244.862,635802.0,11719.0,0
k_nearest2,1642425619.3514452,15458.415,650756.0,12634.0,0
k_nearest2,1642425619.368047,15267.873,626707.0,11657.0,0
k_nearest2,1642425619.3844357,14585.098,716917.0,13550.0,0
