label,timestamp,duration,pkg,dram,socket
Gradient_boosting2,1642425598.6945236,442573.61,12344085.0,325256.0,0
Gradient_boosting2,1642425599.1381633,444377.232,12244353.0,334533.0,0
Gradient_boosting2,1642425599.583824,410331.365,9090431.0,286315.0,0
Gradient_boosting2,1642425599.995194,405031.128,8734230.0,283447.0,0
Gradient_boosting2,1642425600.401339,427172.763,11078707.0,312316.0,0
Gradient_boosting2,1642425600.8297446,435213.974,11513703.0,317443.0,0
Gradient_boosting2,1642425601.2659948,417072.044,8841042.0,288330.0,0
Gradient_boosting2,1642425601.6841125,420981.195,11430452.0,302612.0,0
Gradient_boosting2,1642425602.1061606,441195.47,11357881.0,318237.0,0
Gradient_boosting2,1642425602.548625,422508.038,9447241.0,345519.0,0
Gradient_boosting2,1642425602.9722803,415745.596,11572358.0,297240.0,0
Gradient_boosting2,1642425603.3893163,430739.924,11012545.0,310424.0,0
Gradient_boosting2,1642425603.8212523,423997.688,10830295.0,359741.0,0
Gradient_boosting2,1642425604.2463307,390807.516,13494289.0,302428.0,0
Gradient_boosting2,1642425604.638202,389945.172,13812525.0,287718.0,0
Gradient_boosting2,1642425605.029227,381964.458,9383033.0,263610.0,0
Gradient_boosting2,1642425605.4122498,385451.455,11666902.0,280578.0,0
Gradient_boosting2,1642425605.79867,386499.572,14814842.0,282775.0,0
Gradient_boosting2,1642425606.1862857,382515.803,9655615.0,266601.0,0
Gradient_boosting2,1642425606.5698628,384356.744,11668977.0,271789.0,0
Gradient_boosting2,1642425606.955296,386403.451,14715844.0,283629.0,0
Gradient_boosting2,1642425607.3428051,382868.263,9609045.0,265807.0,0
Gradient_boosting2,1642425607.726932,384856.994,11636079.0,274291.0,0
Gradient_boosting2,1642425608.1128516,385642.202,14647485.0,288695.0,0
Gradient_boosting2,1642425608.4995544,384891.642,10206884.0,270690.0,0
Gradient_boosting2,1642425608.8855634,383359.59,11947418.0,273010.0,0
Gradient_boosting2,1642425609.270006,388116.12,14753258.0,283752.0,0
Gradient_boosting2,1642425609.6592026,383938.882,9908361.0,267882.0,0
Gradient_boosting2,1642425610.0441997,383849.869,11488985.0,271728.0,0
Gradient_boosting2,1642425610.42903,389154.834,14902245.0,289550.0,0
Gradient_boosting2,1642425610.819286,382747.096,9633460.0,266234.0,0
Gradient_boosting2,1642425611.20309,385086.325,11703889.0,272216.0,0
Gradient_boosting2,1642425611.5892968,398625.574,13925684.0,290343.0,0
Gradient_boosting2,1642425611.9890397,383360.363,9631750.0,267760.0,0
Gradient_boosting2,1642425612.373478,403249.438,13967127.0,340148.0,0
Gradient_boosting2,1642425612.7778275,399186.242,14336267.0,293823.0,0
Gradient_boosting2,1642425613.1780899,382580.526,9694250.0,265258.0,0
Gradient_boosting2,1642425613.5617435,385843.566,12110626.0,271789.0,0
Gradient_boosting2,1642425613.948683,393450.101,14359583.0,289306.0,0
Gradient_boosting2,1642425614.3432286,383877.845,9845861.0,267577.0,0
Gradient_boosting2,1642425614.7281811,385145.96,11929840.0,272643.0,0
Gradient_boosting2,1642425615.11439,392247.168,14770776.0,287475.0,0
Gradient_boosting2,1642425615.5076241,382073.727,9704382.0,266906.0,0
Gradient_boosting2,1642425615.890736,383472.554,11828644.0,270995.0,0
Gradient_boosting2,1642425616.2753062,389101.759,14650231.0,284911.0,0
Gradient_boosting2,1642425616.6654205,383325.08,9933691.0,267211.0,0
Gradient_boosting2,1642425617.0499015,384199.358,11731781.0,271178.0,0
Gradient_boosting2,1642425617.4351645,386143.513,14737877.0,283080.0,0
Gradient_boosting2,1642425617.8223732,387421.391,10346592.0,272216.0,0
