label,timestamp,duration,pkg,dram,socket
Energy_consumption,1639568103.7375696,1160573.399,51581166.0,1550777.0,0
Energy_consumption,1639568104.8983316,1090015.144,42928113.0,1445492.0,0
Energy_consumption,1639568105.9885318,1106080.255,47633179.0,1552548.0,0
Energy_consumption,1639568107.0947983,1091765.823,43073315.0,1403927.0,0
Energy_consumption,1639568108.1867425,1127294.075,46538882.0,1443233.0,0
Energy_consumption,1639568109.3142154,1097845.133,43992197.0,1485714.0,0
Energy_consumption,1639568110.4122434,1144421.705,47797974.0,1556820.0,0
Energy_consumption,1639568111.5568469,1091301.728,45152716.0,1417599.0,0
Energy_consumption,1639568112.648334,1120767.342,48653745.0,1574154.0,0
Energy_consumption,1639568113.7692823,1075076.143,44052561.0,1396297.0,0
Energy_consumption,1639568114.8445723,1136260.838,48064940.0,1507260.0,0
Energy_consumption,1639568115.981012,1101047.384,42624098.0,1417965.0,0
Energy_consumption,1639568117.082254,1137142.647,46544802.0,1487789.0,0
Energy_consumption,1639568118.2196317,1116810.115,44458871.0,1432125.0,0
Energy_consumption,1639568119.3366182,1147543.808,47502442.0,1537777.0,0
Energy_consumption,1639568120.484352,1143117.067,42705335.0,1460445.0,0
Energy_consumption,1639568121.6276555,1098709.73,47506409.0,1520138.0,0
Energy_consumption,1639568122.726554,1130999.875,44258737.0,1480648.0,0
Energy_consumption,1639568123.8577402,1121734.541,48488462.0,1477596.0,0
Energy_consumption,1639568124.979666,1097700.406,43704173.0,1395383.0,0
Energy_consumption,1639568126.0775719,1144871.915,48045409.0,1627071.0,0
Energy_consumption,1639568127.2226381,1167104.562,45357001.0,1604060.0,0
Energy_consumption,1639568128.3899283,1123765.257,49133846.0,1598263.0,0
Energy_consumption,1639568129.5138903,1075241.664,43339733.0,1406918.0,0
Energy_consumption,1639568130.5893884,1124625.873,48515745.0,1602901.0,0
Energy_consumption,1639568131.7141998,1057042.355,43347423.0,1415341.0,0
Energy_consumption,1639568132.7714522,1145840.426,49421993.0,1686519.0,0
Energy_consumption,1639568133.9174747,1100407.224,42357680.0,1424435.0,0
Energy_consumption,1639568135.0180626,1130421.423,46422061.0,1511043.0,0
Energy_consumption,1639568136.1486654,1081481.894,44158700.0,1433407.0,0
Energy_consumption,1639568137.2303412,6050640.001,66845227.0,5092943.0,0
Energy_consumption,1639568143.2811673,1060536.447,43744944.0,1457272.0,0
Energy_consumption,1639568144.3418927,1090990.696,49185116.0,1481442.0,0
Energy_consumption,1639568145.4330738,1084740.769,44379525.0,1490902.0,0
Energy_consumption,1639568146.518,1184209.886,51321829.0,1596553.0,0
Energy_consumption,1639568147.7024198,1049316.741,44819466.0,1418393.0,0
Energy_consumption,1639568148.7522595,1125712.855,48581845.0,1531001.0,0
Energy_consumption,1639568149.8784866,1051377.276,45574896.0,1424069.0,0
Energy_consumption,1639568150.9303842,1124663.817,51225638.0,1680172.0,0
Energy_consumption,1639568152.055413,1071970.686,44749153.0,1415584.0,0
Energy_consumption,1639568153.1275918,1105794.093,48287657.0,1519650.0,0
Energy_consumption,1639568154.233807,1074558.538,42842236.0,1434506.0,0
Energy_consumption,1639568155.3088923,1132766.217,49067502.0,1602962.0,0
Energy_consumption,1639568156.4422064,1135812.358,43970407.0,1467831.0,0
Energy_consumption,1639568157.5785434,1160954.233,52553271.0,1746699.0,0
Energy_consumption,1639568158.7397318,1088890.174,43478587.0,1485287.0,0
Energy_consumption,1639568159.8291664,1179642.641,49610225.0,1604671.0,0
Energy_consumption,1639568161.009361,1064392.319,42035842.0,1406308.0,0
Energy_consumption,1639568162.0743055,1120114.95,47810912.0,1507198.0,0
Energy_consumption,1639568163.1949406,1149642.65,46151981.0,1664241.0,0
Energy_consumption,1642505838.9809394,1076837.413,53513596.0,1559200.0,0
Energy_consumption,1642505840.058173,943139.944,40423663.0,1295468.0,0
Energy_consumption,1642505841.0020928,1005602.912,46066167.0,1425594.0,0
Energy_consumption,1642505842.0083451,931181.328,41517960.0,1366574.0,0
Energy_consumption,1642505842.9400442,928386.006,38370812.0,1264645.0,0
Energy_consumption,1642505843.8692293,973257.451,39114524.0,1331662.0,0
Energy_consumption,1642505844.843345,957271.886,38173913.0,1313657.0,0
Energy_consumption,1642505845.8009193,912141.608,37660548.0,1220089.0,0
Energy_consumption,1642505846.7135808,903914.366,37661708.0,1219358.0,0
Energy_consumption,1642505847.6180155,920216.513,38352197.0,1237912.0,0
Energy_consumption,1642505848.5388641,941934.513,38095056.0,1256100.0,0
Energy_consumption,1642505849.481064,948501.282,36831510.0,1261837.0,0
Energy_consumption,1642505850.430072,991001.341,42092239.0,1453243.0,0
Energy_consumption,1642505851.4212534,943608.023,37907495.0,1312069.0,0
Energy_consumption,1642505852.3650408,966312.155,37535243.0,1258603.0,0
Energy_consumption,1642505853.331536,918770.839,37935084.0,1243283.0,0
Energy_consumption,1642505854.2505171,927470.561,38119470.0,1229794.0,0
Energy_consumption,1642505855.1781778,903841.893,37720668.0,1225156.0,0
Energy_consumption,1642505856.0821989,929754.575,38445580.0,1313900.0,0
Energy_consumption,1642505857.012138,930716.268,37427028.0,1245236.0,0
Energy_consumption,1642505857.9430346,956904.054,36747709.0,1287899.0,0
Energy_consumption,1642505858.9002533,973847.466,37440334.0,1265988.0,0
Energy_consumption,1642505859.874441,950590.609,39124472.0,1329037.0,0
Energy_consumption,1642505860.8252146,932661.759,37273464.0,1258298.0,0
Energy_consumption,1642505861.758053,957417.085,39787496.0,1384029.0,0
Energy_consumption,1642505862.7156522,921093.385,38229699.0,1243100.0,0
Energy_consumption,1642505863.636927,914168.925,35962433.0,1197019.0,0
Energy_consumption,1642505864.551279,932917.187,37039700.0,1219357.0,0
Energy_consumption,1642505865.4843774,938502.064,37068508.0,1240536.0,0
Energy_consumption,1642505866.4230616,929933.329,38835594.0,1332760.0,0
Energy_consumption,1642505867.3531735,942947.726,39134238.0,1386777.0,0
Energy_consumption,1642505868.2963018,893111.022,35306733.0,1172909.0,0
Energy_consumption,1642505869.1895914,958881.054,38765587.0,1336789.0,0
Energy_consumption,1642505870.1490269,1023685.917,39716878.0,1493283.0,0
Energy_consumption,1642505871.1729043,968986.246,37597316.0,1362179.0,0
Energy_consumption,1642505872.142281,996541.851,37161831.0,1307125.0,0
Energy_consumption,1642505873.1392145,953634.104,38770714.0,1262326.0,0
Energy_consumption,1642505874.0930333,909115.451,39115440.0,1258663.0,0
Energy_consumption,1642505875.0023458,917840.383,38260156.0,1273374.0,0
Energy_consumption,1642505875.9203653,940214.702,38010522.0,1302975.0,0
Energy_consumption,1642505876.8607616,909499.543,37694484.0,1231564.0,0
Energy_consumption,1642505877.7704508,949342.079,41134660.0,1390805.0,0
Energy_consumption,1642505878.7199762,911743.531,37743922.0,1227780.0,0
Energy_consumption,1642505879.6324432,971082.572,35586701.0,1324338.0,0
Energy_consumption,1642505880.604049,936936.979,38590355.0,1352841.0,0
Energy_consumption,1642505881.5415044,950632.84,37493617.0,1256467.0,0
Energy_consumption,1642505882.4928598,962222.494,38453576.0,1355282.0,0
Energy_consumption,1642505883.4555209,923658.314,37582301.0,1287899.0,0
Energy_consumption,1642505884.3797035,913409.618,37929713.0,1226438.0,0
Energy_consumption,1642505885.2936358,930376.721,36415068.0,1262692.0,0
