label,timestamp,duration,pkg,dram,socket
Energy_consumption,1640349207.0888426,1076219.477,43459605.0,1856807.0,0
Energy_consumption,1640349208.1656048,967042.135,34803744.0,1621639.0,0
Energy_consumption,1640349209.1331627,966222.943,34245884.0,1446407.0,0
Energy_consumption,1640349210.100044,1140538.903,31718607.0,1428830.0,0
Energy_consumption,1640349211.2411146,948827.335,31932536.0,1387447.0,0
Energy_consumption,1640349212.1912298,956060.914,32055094.0,1370175.0,0
Energy_consumption,1640349213.147767,903248.709,30879620.0,1348629.0,0
Energy_consumption,1640349214.051384,891861.963,29134752.0,1209409.0,0
Energy_consumption,1640349214.9437332,882274.922,28929980.0,1242611.0,0
Energy_consumption,1640349215.8265388,957724.194,35536103.0,1476376.0,0
Energy_consumption,1640349216.7847795,830162.046,27363089.0,1078061.0,0
Energy_consumption,1640349217.6154625,875731.769,28016103.0,1106748.0,0
Energy_consumption,1640349218.4915435,938499.967,30929852.0,1279720.0,0
Energy_consumption,1640349219.4305716,890369.727,30438582.0,1350400.0,0
Energy_consumption,1640349220.3214717,952376.254,30566572.0,1402462.0,0
Energy_consumption,1640349221.27437,913191.643,31364483.0,1389218.0,0
Energy_consumption,1640349222.187911,883289.154,30260298.0,1141110.0,0
Energy_consumption,1640349223.072321,903393.051,28949328.0,1114011.0,0
Energy_consumption,1640349223.976795,964537.083,28930529.0,1181760.0,0
Energy_consumption,1640349224.9418526,857830.609,27019035.0,1060056.0,0
Energy_consumption,1640349225.8007283,868272.651,28735949.0,1080014.0,0
Energy_consumption,1640349226.669523,834915.256,28667591.0,1065366.0,0
Energy_consumption,1640349227.5049672,906861.705,30804791.0,1175046.0,0
Energy_consumption,1640349228.4128833,937119.609,29931015.0,1256955.0,0
Energy_consumption,1640349229.3505194,883512.959,30798750.0,1212277.0,0
Energy_consumption,1640349230.2345972,945066.322,30014632.0,1209225.0,0
Energy_consumption,1640349231.179931,839521.191,26603204.0,1028074.0,0
Energy_consumption,1640349232.0198457,888927.423,30070968.0,1157895.0,0
Energy_consumption,1640349232.9095018,887741.396,30597700.0,1201108.0,0
Energy_consumption,1640349233.798004,938693.132,33817663.0,1442745.0,0
Energy_consumption,1640349234.7373495,892400.665,28966967.0,1119199.0,0
Energy_consumption,1640349235.6302657,861476.281,31821757.0,1251645.0,0
Energy_consumption,1640349236.492013,911449.142,33013526.0,1354794.0,0
Energy_consumption,1640349237.4038827,855817.415,29978134.0,1171506.0,0
Energy_consumption,1640349238.2609656,934435.421,33222449.0,1353391.0,0
Energy_consumption,1640349239.1958086,893181.888,31308696.0,1354549.0,0
Energy_consumption,1640349240.0895026,841578.013,30454512.0,1188474.0,0
Energy_consumption,1640349240.93182,921713.007,29604417.0,1327267.0,0
Energy_consumption,1640349241.8540628,877849.913,32577614.0,1307919.0,0
Energy_consumption,1640349242.7324395,917836.287,29829941.0,1256711.0,0
Energy_consumption,1640349243.6515787,930116.401,29973983.0,1253110.0,0
Energy_consumption,1640349244.5822146,877875.346,28053334.0,1060239.0,0
Energy_consumption,1640349245.460612,841447.204,28069447.0,1042905.0,0
Energy_consumption,1640349246.3025775,877795.255,28886462.0,1145443.0,0
Energy_consumption,1640349247.1809063,951938.995,31971231.0,1332028.0,0
Energy_consumption,1640349248.133373,865576.483,28850451.0,1166440.0,0
Energy_consumption,1640349248.9994645,818173.894,27039726.0,1016721.0,0
Energy_consumption,1640349249.8181593,902891.122,31313641.0,1308407.0,0
Energy_consumption,1640349250.7215705,822036.078,27408926.0,1060545.0,0
Energy_consumption,1640349251.5439034,899221.934,28690723.0,1174557.0,0
