label,timestamp,duration,pkg,dram,socket
Energy_consumption,1640352044.6193206,911202.567,40578021.0,1339291.0,0
Energy_consumption,1640352045.5307066,910327.664,39459555.0,1433407.0,0
Energy_consumption,1640352046.4412212,842521.846,32938270.0,1216489.0,0
Energy_consumption,1640352047.2839262,5816818.071,47327027.0,4904773.0,0
Energy_consumption,1640352053.1009183,792180.379,33461035.0,1137570.0,0
Energy_consumption,1640352053.893274,779556.378,32194437.0,1049069.0,0
Energy_consumption,1640352054.673006,804005.023,30917462.0,1080991.0,0
Energy_consumption,1640352055.477511,870792.695,33006507.0,1219723.0,0
Energy_consumption,1640352056.3484805,841765.126,34246372.0,1196591.0,0
Energy_consumption,1640352057.19042,831749.132,31538799.0,1097043.0,0
Energy_consumption,1640352058.0225425,894288.177,32543191.0,1282040.0,0
Energy_consumption,1640352058.9170594,851085.381,32325418.0,1207211.0,0
Energy_consumption,1640352059.7683206,801773.871,32810524.0,1095334.0,0
Energy_consumption,1640352060.570399,949653.404,31585307.0,1166745.0,0
Energy_consumption,1640352061.5202298,810020.842,32292215.0,1178647.0,0
Energy_consumption,1640352062.3304272,826482.422,31366924.0,1082456.0,0
Energy_consumption,1640352063.1572192,821060.93,30162460.0,1068235.0,0
Energy_consumption,1640352063.9785454,950836.762,32036966.0,1218747.0,0
Energy_consumption,1640352064.9298851,858240.78,32815773.0,1136349.0,0
Energy_consumption,1640352065.7883031,807593.583,30917523.0,1091977.0,0
Energy_consumption,1640352066.5962985,850098.243,30213241.0,1121274.0,0
Energy_consumption,1640352067.4465759,925645.125,33604833.0,1249448.0,0
Energy_consumption,1640352068.3723974,813111.745,30885419.0,1108762.0,0
Energy_consumption,1640352069.1859038,871155.766,30449263.0,1101620.0,0
Energy_consumption,1640352070.0572371,803614.745,32236978.0,1168637.0,0
Energy_consumption,1640352070.8610277,5839460.855,50392998.0,4987842.0,0
Energy_consumption,1640352076.7006693,801657.958,31144513.0,1065366.0,0
Energy_consumption,1640352077.5029695,866705.589,31951822.0,1130185.0,0
Energy_consumption,1640352078.3700569,865927.947,32872658.0,1152340.0,0
Energy_consumption,1640352079.2363842,828689.872,30974225.0,1057981.0,0
Energy_consumption,1640352080.0652535,789985.745,31298077.0,1077328.0,0
Energy_consumption,1640352080.855419,774307.781,33474890.0,1095212.0,0
Energy_consumption,1640352081.6299083,872005.824,32807106.0,1129941.0,0
Energy_consumption,1640352082.5020947,795738.12,31403667.0,1084043.0,0
Energy_consumption,1640352083.2980082,806862.911,31079510.0,1063962.0,0
Energy_consumption,1640352084.105252,840857.931,32805763.0,1193966.0,0
Energy_consumption,1640352084.9463775,820540.481,32118692.0,1158872.0,0
Energy_consumption,1640352085.7670984,810133.863,32432534.0,1171689.0,0
Energy_consumption,1640352086.577413,824449.512,31288372.0,1086179.0,0
Energy_consumption,1640352087.4020422,819110.466,34484531.0,1236202.0,0
Energy_consumption,1640352088.2213304,817319.115,31886332.0,1094297.0,0
Energy_consumption,1640352089.0390275,856401.712,32739601.0,1181271.0,0
Energy_consumption,1640352089.895811,864182.372,29945297.0,1083433.0,0
Energy_consumption,1640352090.7601857,843340.258,33066749.0,1213864.0,0
Energy_consumption,1640352091.6041684,852082.474,31898661.0,1118588.0,0
Energy_consumption,1640352092.4564288,805465.106,31502727.0,1056516.0,0
Energy_consumption,1640352093.2621005,838850.999,31139386.0,1088132.0,0
Energy_consumption,1640352094.1011333,818827.468,31586101.0,1102292.0,0
Energy_consumption,1640352094.9201527,803589.792,31903116.0,1065549.0,0
Energy_consumption,1640352095.7239213,841454.274,33665808.0,1216488.0,0
